timestamp,candidate,median_time,sample_times,response_preview
2025-11-02 07:35:18,L3C,0.076230,0.076798;0.075989;0.076181;0.076714;0.084453;0.071328;0.074178;0.076280,Enter password: Wrong!
2025-11-02 07:35:19,L3D,0.074816,0.076041;0.062896;0.061788;0.074938;0.078096;0.074695;0.075323;0.061336,Enter password: Wrong!
2025-11-02 07:35:19,L3E,0.075635,0.077511;0.084380;0.069052;0.062825;0.078240;0.074992;0.076000;0.075270,Enter password: Wrong!
2025-11-02 07:35:20,L3F,0.075461,0.076754;0.060645;0.063028;0.075383;0.061894;0.079130;0.075538;0.077228,Enter password: Wrong!
2025-11-02 07:35:20,L3G,0.072206,0.061435;0.077223;0.075756;0.063674;0.074955;0.053824;0.069457;0.075856,Enter password: Wrong!
2025-11-02 07:35:24,L3H,0.075640,0.075677;0.064823;0.075583;0.063957;0.076125;0.078494;0.075604;3.083105,Enter password: Wrong!
2025-11-02 07:35:25,L3I,0.076226,0.075958;0.055256;0.067610;0.080667;0.073604;0.076495;0.078579;0.077770,Enter password: Wrong!
2025-11-02 07:35:25,L3J,0.075934,0.058081;0.076472;0.075837;0.064880;0.078479;0.074611;0.077874;0.076031,Enter password: Wrong!
2025-11-02 07:35:26,L3K,0.076517,0.076416;0.076618;0.076663;0.074887;0.077752;0.060619;0.060573;0.077655,Enter password: Wrong!
2025-11-02 07:35:26,L3L,0.077645,0.074298;0.077695;0.077921;0.077880;0.077250;0.077652;0.058604;0.077638,Enter password: Wrong!
2025-11-02 07:35:27,L3M,0.066835,0.057962;0.066240;0.056524;0.071432;0.075426;0.075534;0.055684;0.067429,Enter password: Wrong!
2025-11-02 07:35:27,L3N,0.071364,0.079478;0.075703;0.074728;0.076307;0.063910;0.060591;0.056536;0.068000,Enter password: Wrong!
2025-11-02 07:35:28,L3O,0.076561,0.078109;0.073735;0.066829;0.075877;0.080268;0.073101;0.078253;0.077245,Enter password: Wrong!
2025-11-02 07:35:29,L3P,0.075837,0.058920;0.077467;0.078202;0.075119;0.060762;0.075770;0.079656;0.075904,Enter password: Wrong!
2025-11-02 07:35:32,L3Q,0.063171,3.088984;0.063201;0.063142;0.077101;0.075022;0.061298;0.061649;0.061806,Enter password: Wrong!
2025-11-02 07:35:33,L3R,0.075649,0.076200;0.080014;0.075098;0.073723;0.077490;0.084977;0.070718;0.075069,Enter password: Wrong!
2025-11-02 07:35:33,L3S,0.075770,0.053762;0.069411;0.077747;0.073799;0.077178;0.079173;0.074362;0.077467,Enter password: Wrong!
2025-11-02 07:35:34,L3T,0.074939,0.073249;0.062273;0.063123;0.077567;0.063124;0.076629;0.078908;0.077164,Enter password: Wrong!
2025-11-02 07:35:34,L3U,0.072067,0.053511;0.068460;0.064840;0.075673;0.080292;0.062371;0.077024;0.076923,Enter password: Wrong!
2025-11-02 07:35:35,L3V,0.076602,0.075765;0.075628;0.060705;0.080008;0.075684;0.077439;0.077652;0.077817,Enter password: Wrong!
2025-11-02 07:35:36,L3W,0.063110,0.063016;0.074972;0.062091;0.066579;0.072677;0.061358;0.062823;0.063204,Enter password: Wrong!
2025-11-02 07:35:36,L3X,0.065395,0.053468;0.068077;0.055295;0.069708;0.075136;0.060758;0.062714;0.075426,Enter password: Wrong!
2025-11-02 07:35:37,L3Y,0.075196,0.079561;0.075425;0.077978;0.075302;0.062799;0.063165;0.075091;0.063858,Enter password: Wrong!
2025-11-02 07:35:37,L3Z,0.070641,0.076048;0.061816;0.062076;0.071946;0.065694;0.077063;0.084030;0.069335,Enter password: Wrong!
2025-11-02 07:35:38,L30,0.071853,0.055843;0.069178;0.062076;0.076505;0.076487;0.063109;0.076137;0.074528,Enter password: Wrong!
2025-11-02 07:35:38,L31,0.075465,0.075336;0.054920;0.068738;0.078286;0.076612;0.075964;0.062473;0.075595,Enter password: Wrong!
2025-11-02 07:35:39,L32,0.060822,0.060995;0.060649;0.052202;0.057658;0.078570;0.056955;0.066932;0.075811,Enter password: Wrong!
2025-11-02 07:35:39,L33,0.074303,0.075686;0.073125;0.067071;0.073714;0.077685;0.077985;0.074891;0.063885,Enter password: Wrong!
2025-11-02 07:35:40,L34,0.073695,0.053835;0.071396;0.076092;0.060080;0.063387;0.076973;0.077843;0.075994,Enter password: Wrong!
2025-11-02 07:35:41,L35,0.074312,0.073492;0.061607;0.062870;0.076625;0.077113;0.075133;0.061632;0.076757,Enter password: Wrong!
2025-11-02 07:35:41,L36,0.076408,0.055755;0.065169;0.079165;0.074139;0.077725;0.077956;0.077871;0.075091,Enter password: Wrong!
2025-11-02 07:35:42,L37,0.065638,0.055897;0.068047;0.061215;0.062183;0.063230;0.075525;0.077765;0.075372,Enter password: Wrong!
2025-11-02 07:35:42,L38,0.075548,0.062081;0.077857;0.075921;0.075235;0.075495;0.075600;0.063265;0.077349,Enter password: Wrong!
2025-11-02 07:35:46,L39,0.074057,0.074974;0.062724;0.078239;0.075265;0.061252;0.063641;3.071299;0.073140,Enter password: Wrong!
2025-11-02 07:35:49,L3L-retest,0.074224,0.061068;0.062993;0.063247;0.077216;0.056530;0.057732;0.071359;0.062845;0.064925;0.075153;0.079896;0.075988;0.079758;0.073085;0.084240;0.071635;0.077677;0.073602;0.056955;0.071080;0.072946;0.081952;0.056692;0.079549;0.077844;0.075160;0.077830;0.078106;0.077817;0.074950;0.075987;0.080735;0.074880;0.074920;0.065244;0.074846;0.056042;0.071554;0.055266;0.064116,Enter password: Wrong!
2025-11-02 07:35:52,L3A-retest,0.076928,0.080601;0.081007;0.074624;0.078057;0.079322;0.077018;0.063855;0.076837;0.074191;0.077674;0.078710;0.080425;0.076120;0.093597;0.076020;0.077594;0.079735;0.065506;0.070489;0.082404;0.073402;0.077904;0.091921;0.062073;0.077018;0.075490;0.075211;0.064926;0.073824;0.076294;0.077191;0.077215;0.077563;0.065448;0.090322;0.075339;0.076266;0.063419;0.074283;0.080240,Enter password: Wrong!
2025-11-02 07:35:52,L3A-check,0.072911,,Enter password: Wrong!
2025-11-02 07:35:52,L3AA,0.075550,0.066084;0.075068;0.075372;0.078055;0.075729;0.077346;0.074185;0.077072,Enter password: Wrong!
2025-11-02 07:35:53,L3AB,0.075738,0.075389;0.074528;0.077224;0.077248;0.077692;0.076086;0.063243;0.065041,Enter password: Wrong!
2025-11-02 07:35:54,L3AC,0.073619,0.062407;0.083953;0.085620;0.070681;0.076557;0.076789;0.063804;0.068396,Enter password: Wrong!
2025-11-02 07:35:54,L3AD,0.076001,0.082026;0.078041;0.076450;0.066165;0.072670;0.075551;0.075417;0.077829,Enter password: Wrong!
2025-11-02 07:35:55,L3AE,0.075274,0.074304;0.079119;0.075070;0.078284;0.075478;0.074968;0.065453;0.075511,Enter password: Wrong!
2025-11-02 07:35:55,L3AF,0.075746,0.064566;0.066440;0.083045;0.063052;0.090263;0.075691;0.077455;0.075802,Enter password: Wrong!
2025-11-02 07:35:56,L3AG,0.072296,0.077212;0.064856;0.075414;0.062855;0.069177;0.064903;0.080164;0.077666,Enter password: Wrong!
2025-11-02 07:35:57,L3AH,0.075691,0.063101;0.067982;0.084256;0.075777;0.077441;0.075769;0.075612;0.062112,Enter password: Wrong!
2025-11-02 07:35:57,L3AI,0.077678,0.061461;0.077723;0.077606;0.077847;0.078742;0.074592;0.077634;0.078804,Enter password: Wrong!
2025-11-02 07:35:58,L3AJ,0.073534,0.074986;0.079355;0.066808;0.085669;0.064235;0.072187;0.063612;0.074881,Enter password: Wrong!
2025-11-02 07:35:58,L3AK,0.092006,0.070655;0.092737;0.092639;0.091372;0.070491;0.082065;0.093616;0.093547,Enter password: Wrong!
2025-11-02 07:35:59,L3AL,0.076328,0.085630;0.076759;0.075897;0.077615;0.078405;0.063785;0.074538;0.066116,Enter password: Wrong!
2025-11-02 07:36:00,L3AM,0.070336,0.061988;0.071415;0.077873;0.075674;0.079653;0.062777;0.069257;0.065473,Enter password: Wrong!
2025-11-02 07:36:00,L3AN,0.076080,0.063672;0.081880;0.063855;0.074651;0.077510;0.067895;0.085622;0.077687,Enter password: Wrong!
2025-11-02 07:36:01,L3AO,0.077096,0.064326;0.063819;0.084038;0.078964;0.063810;0.076721;0.077471;0.078097,Enter password: Wrong!
2025-11-02 07:36:01,L3AP,0.071961,0.073632;0.078783;0.065256;0.069953;0.068163;0.070289;0.077601;0.077806,Enter password: Wrong!
2025-11-02 07:36:02,L3AQ,0.076923,0.062138;0.077728;0.078260;0.074935;0.079838;0.076118;0.078385;0.074499,Enter password: Wrong!
2025-11-02 07:36:03,L3AR,0.073702,0.077312;0.075167;0.076710;0.068098;0.062232;0.072366;0.064921;0.075038,Enter password: Wrong!
2025-11-02 07:36:03,L3AS,0.074823,0.062446;0.072220;0.064779;0.074681;0.074965;0.080488;0.077890;0.075991,Enter password: Wrong!
2025-11-02 07:36:04,L3AT,0.076455,0.064530;0.072812;0.075553;0.077221;0.076839;0.094520;0.076071;0.079622,Enter password: Wrong!
2025-11-02 07:36:04,L3AU,0.075954,0.064017;0.080877;0.065053;0.085418;0.075997;0.074339;0.078524;0.075911,Enter password: Wrong!
2025-11-02 07:36:05,L3AV,0.077744,0.065771;0.088379;0.081983;0.070765;0.093149;0.077711;0.077778;0.064890,Enter password: Wrong!
2025-11-02 07:36:06,L3AW,0.075809,0.074992;0.077697;0.077880;0.075891;0.080738;0.072339;0.075727;0.064624,Enter password: Wrong!
2025-11-02 07:36:06,L3AX,0.067998,0.064477;0.064797;0.071199;0.074588;0.078058;0.076830;0.063235;0.064030,Enter password: Wrong!
2025-11-02 07:36:07,L3AY,0.074648,0.065396;0.082984;0.077383;0.078219;0.076188;0.063180;0.063073;0.073109,Enter password: Wrong!
2025-11-02 07:36:08,L3AZ,0.076023,0.076101;1.077646;0.075945;0.063299;0.077716;0.078315;0.073312;0.065796,Enter password: Wrong!
2025-11-02 07:36:09,L3A0,0.068218,0.071661;0.064775;0.061846;0.074779;0.074416;0.081084;0.061206;0.064397,Enter password: Wrong!
2025-11-02 07:36:09,L3A1,0.076265,0.073447;0.077823;0.077522;0.076737;0.075792;0.078618;0.064106;0.074485,Enter password: Wrong!
2025-11-02 07:36:10,L3A2,0.075016,0.076999;0.062687;0.073909;0.078947;0.066100;0.070745;0.077607;0.076123,Enter password: Wrong!
2025-11-02 07:36:11,L3A3,0.075005,0.064501;0.074900;0.094586;0.076064;0.075110;0.058840;0.081831;0.064132,Enter password: Wrong!
2025-11-02 07:36:11,L3A4,0.077472,0.066210;0.070244;0.077737;0.075483;0.084641;0.084005;0.077208;0.077807,Enter password: Wrong!
2025-11-02 07:36:12,L3A5,0.076896,0.077110;0.078708;0.076681;0.078237;0.075814;0.078981;0.075822;0.075591,Enter password: Wrong!
2025-11-02 07:36:12,L3A6,0.075584,0.074815;0.064938;0.075818;0.074657;0.078647;0.075350;0.077770;0.077083,Enter password: Wrong!
2025-11-02 07:36:13,L3A7,0.075756,0.062678;0.075834;0.062549;0.064908;0.084048;0.075768;0.077547;0.075744,Enter password: Wrong!
2025-11-02 07:36:14,L3A8,0.069337,0.075114;0.062540;0.065166;0.073509;0.074779;0.062408;0.076958;0.060252,Enter password: Wrong!
2025-11-02 07:36:14,L3A9,0.076604,0.080314;0.063034;0.078368;0.074841;0.078471;0.080285;0.061721;0.065581,Enter password: Wrong!
2025-11-02 07:36:14,L3AK-check,0.071694,,Enter password: Wrong!
2025-11-02 07:36:15,L3AKA,0.090516,0.080792;0.090483;0.079437;0.090810;0.092744;0.090550;0.093619;0.089306,Enter password: Wrong!
2025-11-02 07:36:16,L3AKB,0.089514,0.080577;0.088074;0.094183;0.090954;0.077857;0.093848;0.091645;0.069944,Enter password: Wrong!
2025-11-02 07:36:16,L3AKC,0.081854,0.081575;0.072186;0.085421;0.071065;0.082133;0.090534;0.080752;0.092631,Enter password: Wrong!
2025-11-02 07:36:17,L3AKD,0.074566,0.067511;0.071378;0.093539;0.077755;0.094574;0.092877;0.071280;0.071268,Enter password: Wrong!
2025-11-02 07:36:18,L3AKE,0.088382,0.087713;0.071441;0.085531;0.089051;0.081638;0.092003;0.090332;0.093824,Enter password: Wrong!
2025-11-02 07:36:18,L3AKF,0.091549,0.092173;0.092346;0.092066;0.091031;0.093787;0.089869;0.072079;0.073783,Enter password: Wrong!
2025-11-02 07:36:19,L3AKG,0.088032,0.072290;0.088238;0.072485;0.078263;0.098067;0.087826;0.091286;0.094568,Enter password: Wrong!
2025-11-02 07:36:20,L3AKH,0.077554,0.077703;0.075423;0.071240;0.101641;0.092420;0.077405;0.081032;0.072392,Enter password: Wrong!
2025-11-02 07:36:20,L3AKI,0.080563,0.076876;0.072547;0.085577;0.071230;0.084931;0.091269;0.072556;0.084250,Enter password: Wrong!
2025-11-02 07:36:21,L3AKJ,0.087256,0.069664;0.083130;0.092491;0.093454;0.080129;0.091382;0.091517;0.080906,Enter password: Wrong!
2025-11-02 07:36:22,L3AKK,0.077579,0.070938;0.071189;0.070868;0.083969;0.088948;0.090975;0.070965;0.086599,Enter password: Wrong!
2025-11-02 07:36:22,L3AKL,0.090548,0.093098;0.076132;0.092502;0.071808;0.084214;0.088595;0.093440;0.095540,Enter password: Wrong!
2025-11-02 07:36:23,L3AKM,0.082262,0.091567;0.077885;0.081204;0.074399;0.108911;0.091873;0.070437;0.083320,Enter password: Wrong!
2025-11-02 07:36:24,L3AKN,0.086870,0.071384;0.080780;0.091189;0.092549;0.096477;0.088443;0.071110;0.085298,Enter password: Wrong!
2025-11-02 07:36:25,L3AKO,0.090187,0.076048;0.093634;1.093153;0.089654;0.079253;0.077452;0.092454;0.090720,Enter password: Wrong!
2025-11-02 07:36:26,L3AKP,0.080630,0.089307;0.071792;0.083450;0.077809;0.092609;0.077729;0.091399;0.071824,Enter password: Wrong!
2025-11-02 07:36:27,L3AKQ,0.091767,0.081139;0.092358;0.080336;0.091176;0.093579;0.093608;0.090957;0.095658,Enter password: Wrong!
2025-11-02 07:36:27,L3AKR,0.090025,0.089960;0.094310;0.092400;0.088448;0.081268;0.090090;0.092860;0.077627,Enter password: Wrong!
2025-11-02 07:36:28,L3AKS,0.092050,0.070673;0.070176;0.091890;0.095151;0.092210;0.090217;0.093807;0.093535,Enter password: Wrong!
2025-11-02 07:36:29,L3AKT,0.092066,0.092524;0.091681;0.089067;0.081096;0.092764;0.092451;0.090263;0.093808,Enter password: Wrong!
2025-11-02 07:36:30,L3AKU,0.092216,0.092010;0.079868;0.090564;0.094509;0.089743;0.094681;0.092422;0.093109,Enter password: Wrong!
2025-11-02 07:36:30,L3AKV,0.090506,0.077473;0.079053;0.093955;0.089367;0.091645;0.095508;0.073308;0.093799,Enter password: Wrong!
2025-11-02 07:36:31,L3AKW,0.081888,0.070367;0.083732;0.091131;0.091129;0.080045;0.077668;0.092590;0.077587,Enter password: Wrong!
2025-11-02 07:36:32,L3AKX,0.087028,0.078299;0.092577;0.092557;0.092706;0.071749;0.081499;0.092641;0.071812,Enter password: Wrong!
2025-11-02 07:36:32,L3AKY,0.087397,0.081782;0.071237;0.090988;0.083805;0.093561;0.093214;0.092474;0.070867,Enter password: Wrong!
2025-11-02 07:36:33,L3AKZ,0.087474,0.081361;0.097835;0.086662;0.093429;0.093889;0.074238;0.070184;0.088285,Enter password: Wrong!
2025-11-02 07:36:34,L3AK0,0.087829,0.070603;0.085401;0.092643;0.090257;0.090300;0.093254;0.072949;0.071184,Enter password: Wrong!
2025-11-02 07:36:34,L3AK1,0.090345,0.088011;0.081822;0.089506;0.092639;0.092768;0.091184;0.091589;0.079330,Enter password: Wrong!
2025-11-02 07:36:35,L3AK2,0.090413,0.090320;0.090506;0.092730;0.082367;0.089157;0.092489;0.073363;0.096831,Enter password: Wrong!
2025-11-02 07:36:36,L3AK3,0.090545,0.080363;0.087349;0.088195;0.090913;0.094763;0.090176;0.096273;0.092610,Enter password: Wrong!
2025-11-02 07:36:37,L3AK4,0.090208,0.083571;0.103154;0.081859;0.092549;0.090524;0.081275;0.089891;0.092804,Enter password: Wrong!
2025-11-02 07:36:37,L3AK5,0.090483,0.072715;0.090764;0.100085;0.079458;0.088484;0.090572;0.090394;0.093816,Enter password: Wrong!
2025-11-02 07:36:38,L3AK6,0.091078,0.089670;0.092740;0.079906;0.091127;0.091620;0.075993;0.091393;0.091028,Enter password: Wrong!
2025-11-02 07:36:39,L3AK7,0.090629,0.090433;0.076728;0.091839;0.090377;0.118859;0.070399;0.091447;0.090825,Enter password: Wrong!
2025-11-02 07:36:39,L3AK8,0.085899,0.079012;0.102734;0.081420;0.081334;0.091120;0.090378;0.092854;0.071322,Enter password: Wrong!
2025-11-02 07:36:40,L3AK9,0.091172,0.072120;0.091962;0.093142;0.093617;0.091216;0.091128;0.090983;0.090491,Enter password: Wrong!
2025-11-02 07:36:44,L3AKU-retest,0.092144,0.078668;0.075729;0.092922;0.093794;0.090588;0.069980;0.087006;0.078487;0.095454;0.092174;0.092576;0.092715;0.091092;0.091921;0.095271;0.091132;0.092831;0.092983;0.094178;0.080229;0.091260;0.077589;0.095050;0.094645;0.086198;0.093060;0.093514;0.073409;0.079882;0.092763;0.094634;0.092114;0.093836;0.090986;0.094122;0.088441;0.076642;0.094691;0.093309;0.089906,Enter password: Wrong!
2025-11-02 07:36:47,L3AKT-retest,0.090915,0.079468;0.068965;0.071572;0.088270;0.092413;0.090839;0.093431;0.092727;0.093075;0.090992;0.093872;0.091509;0.090418;0.072239;0.073605;0.073755;0.088929;0.091028;0.091604;0.093723;0.071900;0.095154;0.070025;0.085261;0.091703;0.090446;0.092595;0.088073;0.092913;0.070976;0.085153;0.079342;0.092501;0.093315;0.092635;0.078319;0.094274;0.093572;0.097265;0.088140,Enter password: Wrong!
2025-11-02 07:36:47,L3AKU-check,0.093106,,Enter password: Wrong!
2025-11-02 07:36:48,L3AKUA,0.082385,0.070770;0.101092;0.084789;0.068612;0.084997;0.075565;0.079981;0.092476,Enter password: Wrong!
2025-11-02 07:36:49,L3AKUB,0.090191,0.090154;0.094781;0.091319;0.093540;0.089753;0.090228;0.071482;0.086125,Enter password: Wrong!
2025-11-02 07:36:49,L3AKUC,0.086024,0.073258;0.081177;0.092908;0.091453;0.090872;0.077411;0.092764;0.074331,Enter password: Wrong!
2025-11-02 07:36:50,L3AKUD,0.087877,0.071800;0.088245;0.091571;0.096761;0.098377;0.087509;0.070827;0.073530,Enter password: Wrong!
2025-11-02 07:36:51,L3AKUE,0.084412,0.083243;0.094761;0.092027;0.092431;0.077882;0.073180;0.072264;0.085582,Enter password: Wrong!
2025-11-02 07:36:51,L3AKUF,0.090165,0.070428;0.071223;0.092941;0.093320;0.090488;0.078457;0.092314;0.089842,Enter password: Wrong!
2025-11-02 07:36:52,L3AKUG,0.080828,0.080521;0.073382;0.081135;0.077901;0.093593;0.088065;0.080052;0.090061,Enter password: Wrong!
2025-11-02 07:36:53,L3AKUH,0.087457,0.071337;0.083599;0.091729;0.091794;0.091316;0.092475;0.073516;0.082039,Enter password: Wrong!
2025-11-02 07:36:53,L3AKUI,0.089227,0.087607;0.097226;0.086839;0.075644;0.080474;0.090846;0.091714;0.092604,Enter password: Wrong!
2025-11-02 07:36:54,L3AKUJ,0.090943,0.071110;0.082597;0.091873;0.094202;0.092198;0.090014;0.078880;0.092505,Enter password: Wrong!
2025-11-02 07:36:55,L3AKUK,0.082329,0.071147;0.080481;0.092061;0.092320;0.079924;0.090144;0.071297;0.084177,Enter password: Wrong!
2025-11-02 07:36:55,L3AKUL,0.088954,0.088742;0.076764;0.093530;0.093181;0.071084;0.086425;0.091565;0.089167,Enter password: Wrong!
2025-11-02 07:36:56,L3AKUM,0.083692,0.079569;0.068862;0.085416;0.092304;0.090485;0.090515;0.073374;0.081968,Enter password: Wrong!
2025-11-02 07:36:57,L3AKUN,0.074243,0.074986;0.072493;0.073260;0.072395;0.073499;0.080051;0.093565;0.090700,Enter password: Wrong!
2025-11-02 07:36:57,L3AKUO,0.090868,0.094898;0.071754;0.072246;0.086581;0.090319;0.091416;0.092803;0.092276,Enter password: Wrong!
2025-11-02 07:36:58,L3AKUP,0.090992,0.072698;0.079629;0.090757;0.093712;0.091392;0.075447;0.091226;0.093048,Enter password: Wrong!
2025-11-02 07:36:59,L3AKUQ,0.084145,0.092509;0.092430;0.075455;0.094177;0.092013;0.072889;0.076277;0.075376,Enter password: Wrong!
2025-11-02 07:36:59,L3AKUR,0.091035,0.077615;0.099629;0.090607;0.072521;0.081410;0.092320;0.094312;0.091463,Enter password: Wrong!
2025-11-02 07:37:00,L3AKUS,0.079975,0.091003;0.071378;0.073574;0.091387;0.094799;0.071372;0.086376;0.073409,Enter password: Wrong!
2025-11-02 07:37:01,L3AKUT,0.080737,0.075101;0.075694;0.083674;0.077801;0.092492;0.094905;0.093610;0.072598,Enter password: Wrong!
2025-11-02 07:37:01,L3AKUU,0.084701,0.072570;0.070404;0.078635;0.093887;0.090768;0.095346;0.092642;0.072496,Enter password: Wrong!
2025-11-02 07:37:02,L3AKUV,0.091243,0.070836;0.086149;0.094173;0.092507;0.089979;0.092572;0.093658;0.070438,Enter password: Wrong!
2025-11-02 07:37:03,L3AKUW,0.090721,0.071785;0.090345;0.088347;0.095409;0.091728;0.091097;0.079599;0.092090,Enter password: Wrong!
2025-11-02 07:37:03,L3AKUX,0.091045,0.070540;0.070431;0.089806;0.092129;0.089960;0.094810;0.092518;0.092634,Enter password: Wrong!
2025-11-02 07:37:04,L3AKUY,0.092997,0.100084;0.079263;0.095025;0.074533;0.097205;0.086710;0.095700;0.090970,Enter password: Wrong!
2025-11-02 07:37:05,L3AKUZ,0.085111,0.090718;0.071409;0.082385;0.077119;0.089739;0.092619;0.084329;0.085894,Enter password: Wrong!
2025-11-02 07:37:06,L3AKU0,0.082875,0.077207;0.094945;0.071014;0.081879;0.071782;0.083872;0.090498;0.093389,Enter password: Wrong!
2025-11-02 07:37:06,L3AKU1,0.087608,0.098895;0.083736;0.092860;0.077872;0.079974;0.091480;0.094040;0.071638,Enter password: Wrong!
2025-11-02 07:37:07,L3AKU2,0.091803,0.085438;0.090929;0.093240;0.091797;0.091810;0.092205;0.090386;0.092671,Enter password: Wrong!
2025-11-02 07:37:08,L3AKU3,0.091766,0.077683;0.070599;0.083032;0.092475;0.092865;0.092736;0.093019;0.091057,Enter password: Wrong!
2025-11-02 07:37:08,L3AKU4,0.082761,0.071976;0.082696;0.078967;0.091936;0.092151;0.072622;0.082825;0.091645,Enter password: Wrong!
2025-11-02 07:37:09,L3AKU5,0.091041,0.089737;0.077754;0.092506;0.092976;0.100189;0.088848;0.092344;0.076521,Enter password: Wrong!
2025-11-02 07:37:10,L3AKU6,0.082698,0.075176;0.097255;0.089702;0.093773;0.073134;0.083318;0.072080;0.082077,Enter password: Wrong!
2025-11-02 07:37:10,L3AKU7,0.092096,0.091701;0.073380;0.080400;0.092513;0.092491;0.100020;0.071397;0.094542,Enter password: Wrong!
2025-11-02 07:37:11,L3AKU8,0.090805,0.093756;0.091134;0.094828;0.078132;0.090477;0.093360;0.071469;0.081660,Enter password: Wrong!
2025-11-02 07:37:12,L3AKU9,0.090350,0.091092;0.071236;0.086190;0.091612;0.092843;0.089994;0.090706;0.073508,Enter password: Wrong!
2025-11-02 07:37:15,L3AKUY-retest,0.090231,0.076837;0.075862;0.094561;0.091792;0.092178;0.093262;0.077094;0.077769;0.093965;0.073097;0.073564;0.086280;0.072090;0.081141;0.092667;0.092627;0.093989;0.089065;0.094211;0.092197;0.090842;0.071299;0.089160;0.088232;0.092496;0.090710;0.077808;0.093320;0.092970;0.090445;0.090171;0.078279;0.077979;0.077734;0.073249;0.070936;0.090358;0.093984;0.090291;0.090516,Enter password: Wrong!
2025-11-02 07:37:19,L3AKU7-retest,0.091237,0.091793;0.077706;0.092871;0.091316;0.093049;0.090197;0.093048;0.098455;0.071327;0.071443;0.071209;0.075240;0.072145;0.079411;0.093884;0.092464;0.091097;0.092371;0.090211;0.092935;0.091459;0.092406;0.094984;0.091157;0.094820;0.090717;0.092352;0.088725;0.093768;0.090473;0.094574;0.088578;0.090529;0.093248;0.095815;0.087431;0.098239;0.086046;0.089954;0.078540,Enter password: Wrong!
2025-11-02 07:37:19,L3AKU7-check,0.091717,,Enter password: Wrong!
2025-11-02 07:37:20,L3AKU7A,0.091259,0.070246;0.084152;0.095149;0.091636;0.094203;0.090882;0.095404;0.090447,Enter password: Wrong!
2025-11-02 07:37:20,L3AKU7B,0.092436,0.074181;0.093607;0.092031;0.091014;0.091442;0.093816;0.093787;0.092841,Enter password: Wrong!
2025-11-02 07:37:21,L3AKU7C,0.090483,0.090350;0.071764;0.079776;0.081893;0.093292;0.090617;0.095340;0.092184,Enter password: Wrong!
2025-11-02 07:37:22,L3AKU7D,0.078333,0.089651;0.075885;0.076886;0.079780;0.104984;0.071396;0.084218;0.075313,Enter password: Wrong!
2025-11-02 07:37:22,L3AKU7E,0.085932,0.079473;0.093489;0.095526;0.077180;0.092443;0.092392;0.071860;0.073250,Enter password: Wrong!
2025-11-02 07:37:23,L3AKU7F,0.082901,0.085441;0.077874;0.073328;0.080362;0.089931;0.094647;0.090489;0.078997,Enter password: Wrong!
2025-11-02 07:37:24,L3AKU7G,0.090432,0.090250;0.095164;0.090301;0.090819;0.092559;0.090563;0.071514;0.073155,Enter password: Wrong!
2025-11-02 07:37:24,L3AKU7H,0.090473,0.075237;0.090332;0.077721;0.091633;0.092516;0.080075;0.090614;0.092321,Enter password: Wrong!
2025-11-02 07:37:25,L3AKU7I,0.086437,0.070905;0.082811;0.090967;0.090063;0.071327;0.082378;0.090434;0.092139,Enter password: Wrong!
2025-11-02 07:37:26,L3AKU7J,0.088964,0.071871;0.088468;0.072208;0.089460;0.093209;0.092120;0.092448;0.071501,Enter password: Wrong!
2025-11-02 07:37:26,L3AKU7K,0.088720,0.081568;0.087173;0.085605;0.091608;0.091980;0.090577;0.090268;0.072135,Enter password: Wrong!
2025-11-02 07:37:27,L3AKU7L,0.088303,0.084883;0.070342;0.071623;0.086168;0.093861;0.094164;0.090469;0.090439,Enter password: Wrong!
2025-11-02 07:37:28,L3AKU7M,0.079464,0.071102;0.072432;0.092802;0.090252;0.078052;0.090193;0.080876;0.076409,Enter password: Wrong!
2025-11-02 07:37:28,L3AKU7N,0.086150,0.078203;0.072971;0.083745;0.088554;0.092528;0.093379;0.080374;0.091891,Enter password: Wrong!
2025-11-02 07:37:29,L3AKU7O,0.089223,0.069691;0.085272;0.093171;0.088259;0.095568;0.090188;0.092786;0.071111,Enter password: Wrong!
2025-11-02 07:37:30,L3AKU7P,0.087884,0.070842;0.090366;0.078309;0.092470;0.070803;0.085401;0.092418;0.090994,Enter password: Wrong!
2025-11-02 07:37:30,L3AKU7Q,0.092150,0.072607;0.094663;0.091890;0.094593;0.092411;0.071462;0.083920;0.092733,Enter password: Wrong!
2025-11-02 07:37:31,L3AKU7R,0.084605,0.094926;0.089809;0.069429;0.086957;0.090298;0.082254;0.070643;0.071986,Enter password: Wrong!
2025-11-02 07:37:56,L3AKU7S,inf,0.074244;inf;inf;inf;1.093817;inf;inf;inf,EXCEPTION: timed out
2025-11-02 07:39:35,L3A,0.076732,0.100246;0.074024;0.076935;0.078113;0.074996;0.078893;0.074710;0.063527;0.076528;0.078012,Enter password: Wrong!
2025-11-02 07:39:35,L3B,0.067361,0.071312;0.066960;0.067763;0.061900;0.063560;0.061655;0.052582;0.071077;0.075886;0.077939,Enter password: Wrong!
2025-11-02 07:39:36,L3C,0.075571,0.077997;0.075107;0.063260;0.062452;0.075618;0.077825;0.061780;0.076326;0.077645;0.075524,Enter password: Wrong!
2025-11-02 07:39:37,L3D,0.060609,0.064718;0.080697;0.070341;0.055219;0.054382;0.056500;0.056173;0.067285;0.055316;0.067414,Enter password: Wrong!
